id_pagamento,id_empresa,id_fornecedor,data_emissao,data_vencimento,data_pagamento,valor,categoria,status,data_criacao
1716,5,164,2023-04-10,2023-05-10,2023-05-08,8999.54,Energia,paga,2026-06-19 11:56:25.157085
1717,5,156,2023-04-04,2023-04-19,2023-04-21,9050.58,Compra de Mercadorias,paga,2026-06-19 11:56:25.157085
1718,5,158,2023-04-10,2023-05-10,2023-05-08,28294.15,Logística,paga,2026-06-19 11:56:25.157085
1719,5,164,2023-04-10,2023-05-25,2023-06-04,2595.53,Serviços Terceirizados,paga,2026-06-19 11:56:25.157085
1720,5,161,2023-04-03,2023-04-10,2023-04-12,25306.41,Manutenção,paga,2026-06-19 11:56:25.157085
1721,5,163,2023-05-02,2023-05-23,2023-05-21,72589.13,Folha de Pagamento,paga,2026-06-19 11:56:25.158591
1722,5,162,2023-05-02,2023-06-01,2023-05-30,36294.57,Impostos,paga,2026-06-19 11:56:25.158591
1723,5,157,2023-05-05,2023-05-26,2023-05-28,18147.28,Aluguel,paga,2026-06-19 11:56:25.158591
1724,5,161,2023-05-09,2023-05-16,2023-05-15,11342.05,Tecnologia,paga,2026-06-19 11:56:25.158591
1725,5,161,2023-05-03,2023-05-10,2023-05-10,13610.46,Marketing,paga,2026-06-19 11:56:25.158591
1726,5,156,2023-05-02,2023-05-09,2023-05-08,9073.64,Energia,paga,2026-06-19 11:56:25.158591
1727,5,159,2023-05-04,2023-05-19,2023-05-17,13417.71,Compra de Mercadorias,paga,2026-06-19 11:56:25.158591
1728,5,152,2023-05-09,2023-05-30,2023-06-01,13650.65,Logística,paga,2026-06-19 11:56:25.158591
1729,5,159,2023-05-05,2023-05-12,2023-05-13,2751.0,Serviços Terceirizados,paga,2026-06-19 11:56:25.158591
1730,5,158,2023-05-08,2023-06-22,2023-08-05,35964.54,Manutenção,paga,2026-06-19 11:56:25.158591
1731,5,158,2023-06-01,2023-06-08,2023-06-07,52417.1,Folha de Pagamento,paga,2026-06-19 11:56:25.159596
1732,5,162,2023-06-05,2023-06-26,2023-06-25,26208.55,Impostos,paga,2026-06-19 11:56:25.159596
1733,5,162,2023-06-12,2023-07-27,2023-07-28,13104.28,Aluguel,paga,2026-06-19 11:56:25.159596
1734,5,165,2023-06-12,2023-07-03,2023-07-04,8190.17,Tecnologia,paga,2026-06-19 11:56:25.159596
1735,5,154,2023-06-12,2023-07-27,2023-07-25,9828.21,Marketing,paga,2026-06-19 11:56:25.159596
1736,5,159,2023-06-09,2023-06-24,2023-06-22,6552.14,Energia,paga,2026-06-19 11:56:25.159596
1737,5,160,2023-06-01,2023-06-16,2023-06-16,1087.46,Compra de Mercadorias,paga,2026-06-19 11:56:25.159596
1738,5,152,2023-06-12,2023-07-03,2023-07-04,458.11,Logística,paga,2026-06-19 11:56:25.159596
1739,5,159,2023-06-02,2023-07-17,2023-07-19,23838.1,Serviços Terceirizados,paga,2026-06-19 11:56:25.159596
1740,5,149,2023-06-12,2023-06-19,2023-06-21,22119.34,Manutenção,paga,2026-06-19 11:56:25.159596
1741,5,156,2023-07-10,2023-07-17,2023-07-16,122319.61,Folha de Pagamento,paga,2026-06-19 11:56:25.161099
1742,5,165,2023-07-03,2023-07-10,2023-07-10,61159.8,Impostos,paga,2026-06-19 11:56:25.161099
1743,5,159,2023-07-10,2023-08-09,2023-08-07,30579.9,Aluguel,paga,2026-06-19 11:56:25.161099
1744,5,154,2023-07-05,2023-07-12,2023-08-19,19112.44,Tecnologia,paga,2026-06-19 11:56:25.161099
1745,5,152,2023-07-07,2023-07-22,2023-07-24,22934.93,Marketing,paga,2026-06-19 11:56:25.161099
1746,5,159,2023-07-05,2023-08-04,2023-08-04,15289.95,Energia,paga,2026-06-19 11:56:25.161099
1747,5,151,2023-07-10,2023-08-09,2023-08-11,3479.88,Compra de Mercadorias,paga,2026-06-19 11:56:25.161099
1748,5,153,2023-07-10,2023-08-09,2023-08-07,2365.09,Logística,paga,2026-06-19 11:56:25.161099
1749,5,154,2023-07-07,2023-07-14,2023-07-13,81991.23,Serviços Terceirizados,paga,2026-06-19 11:56:25.161099
1750,5,165,2023-07-03,2023-08-02,2023-08-04,23015.95,Manutenção,paga,2026-06-19 11:56:25.161099
1751,5,161,2023-08-04,2023-08-19,2023-08-18,118029.44,Folha de Pagamento,paga,2026-06-19 11:56:25.161099
1752,5,163,2023-08-04,2023-08-25,2023-08-26,59014.72,Impostos,paga,2026-06-19 11:56:25.161099
1753,5,157,2023-08-04,2023-08-25,2023-08-25,29507.36,Aluguel,paga,2026-06-19 11:56:25.162609
1754,5,150,2023-08-02,2023-09-01,2023-09-01,18442.1,Tecnologia,paga,2026-06-19 11:56:25.162609
1755,5,153,2023-08-07,2023-09-21,2023-10-29,22130.52,Marketing,paga,2026-06-19 11:56:25.162609
1756,5,156,2023-08-07,2023-09-06,2023-09-04,14753.68,Energia,paga,2026-06-19 11:56:25.162609
1757,5,152,2023-08-07,2023-09-06,2023-09-07,38887.76,Compra de Mercadorias,paga,2026-06-19 11:56:25.162609
1758,5,161,2023-08-02,2023-08-09,2023-08-08,36505.2,Logística,paga,2026-06-19 11:56:25.162609
1759,5,161,2023-08-04,2023-09-18,2023-09-20,16314.85,Serviços Terceirizados,paga,2026-06-19 11:56:25.162609
1760,5,161,2023-08-02,2023-09-16,2023-09-17,15256.37,Manutenção,paga,2026-06-19 11:56:25.162609
1761,5,157,2023-09-08,2023-09-15,2023-10-30,60589.38,Folha de Pagamento,paga,2026-06-19 11:56:25.162609
1762,5,153,2023-09-05,2023-09-26,2023-09-25,30294.69,Impostos,paga,2026-06-19 11:56:25.162609
1763,5,155,2023-09-04,2023-09-25,2023-09-27,15147.34,Aluguel,paga,2026-06-19 11:56:25.162609
1764,5,154,2023-09-08,2023-09-23,2023-09-25,9467.09,Tecnologia,paga,2026-06-19 11:56:25.162609
1765,5,162,2023-09-06,2023-09-13,2023-09-11,11360.51,Marketing,paga,2026-06-19 11:56:25.162609
1766,5,157,2023-09-04,2023-09-25,2023-09-26,7573.67,Energia,paga,2026-06-19 11:56:25.162609
1767,5,164,2023-09-05,2023-09-20,2023-09-22,17209.24,Compra de Mercadorias,paga,2026-06-19 11:56:25.162609
1768,5,154,2023-09-04,2023-09-19,2023-09-17,25258.35,Logística,paga,2026-06-19 11:56:25.163613
1769,5,153,2023-09-08,2023-10-23,2023-10-21,11667.18,Serviços Terceirizados,paga,2026-06-19 11:56:25.163613
1770,5,162,2023-09-05,2023-09-26,2023-09-27,774.35,Manutenção,paga,2026-06-19 11:56:25.163613
1771,5,161,2023-10-06,2023-10-21,2023-10-19,71104.6,Folha de Pagamento,paga,2026-06-19 11:56:25.163613
1772,5,152,2023-10-09,2023-10-30,2023-10-29,35552.3,Impostos,paga,2026-06-19 11:56:25.163613
1773,5,155,2023-10-09,2023-11-08,2023-11-10,17776.15,Aluguel,paga,2026-06-19 11:56:25.163613
1774,5,154,2023-10-02,2023-11-16,2023-11-16,11110.09,Tecnologia,paga,2026-06-19 11:56:25.163613
1775,5,150,2023-10-09,2023-11-08,2023-11-07,13332.11,Marketing,paga,2026-06-19 11:56:25.163613
1776,5,163,2023-10-03,2023-10-10,2023-10-08,8888.07,Energia,paga,2026-06-19 11:56:25.163613
1777,5,154,2023-10-09,2023-11-23,2023-11-24,4652.27,Compra de Mercadorias,paga,2026-06-19 11:56:25.163613
1778,5,163,2023-10-09,2023-11-08,2023-11-06,3195.7,Logística,paga,2026-06-19 11:56:25.163613
1779,5,159,2023-10-05,2023-10-26,2023-10-28,31869.06,Serviços Terceirizados,paga,2026-06-19 11:56:25.164613
1780,5,160,2023-10-02,2023-11-01,2023-11-03,24721.52,Manutenção,paga,2026-06-19 11:56:25.164613
1781,5,156,2023-11-03,2023-12-03,2023-12-22,113033.84,Folha de Pagamento,paga,2026-06-19 11:56:25.165118
1782,5,158,2023-11-03,2023-12-03,2023-12-05,56516.92,Impostos,paga,2026-06-19 11:56:25.165118
1783,5,160,2023-11-06,2023-11-27,2023-12-14,28258.46,Aluguel,paga,2026-06-19 11:56:25.165118
1784,5,163,2023-11-09,2023-11-30,2023-12-02,60715.34,Tecnologia,paga,2026-06-19 11:56:25.165118
1785,5,156,2023-11-03,2023-12-03,2023-12-04,21193.85,Marketing,paga,2026-06-19 11:56:25.165118
1786,5,157,2023-11-07,2023-11-14,2023-11-12,14129.23,Energia,paga,2026-06-19 11:56:25.165118
1787,5,153,2023-11-08,2023-12-23,2023-12-25,9762.31,Compra de Mercadorias,paga,2026-06-19 11:56:25.165118
1788,5,160,2023-11-01,2023-11-08,2023-11-06,49381.44,Logística,paga,2026-06-19 11:56:25.165118
1789,5,164,2023-11-03,2023-11-24,2023-11-26,12042.1,Serviços Terceirizados,paga,2026-06-19 11:56:25.165118
1790,5,161,2023-11-03,2023-12-18,2023-12-18,31251.07,Manutenção,paga,2026-06-19 11:56:25.165118
1791,5,163,2023-12-07,2023-12-14,2023-12-28,47416.08,Folha de Pagamento,paga,2026-06-19 11:56:25.165118
1792,5,162,2023-12-11,2024-01-25,2024-01-24,23708.04,Impostos,paga,2026-06-19 11:56:25.165118
1793,5,152,2023-12-04,2023-12-19,2023-12-20,11854.02,Aluguel,paga,2026-06-19 11:56:25.165118
1794,5,151,2023-12-01,2023-12-08,2023-12-07,7408.76,Tecnologia,paga,2026-06-19 11:56:25.165118
1795,5,157,2023-12-04,2023-12-19,2023-12-21,8890.51,Marketing,paga,2026-06-19 11:56:25.165118
1796,5,155,2023-12-08,2023-12-15,2023-12-13,5927.01,Energia,paga,2026-06-19 11:56:25.165118
1797,5,151,2023-12-05,2023-12-12,2023-12-11,5044.45,Compra de Mercadorias,paga,2026-06-19 11:56:25.165118
1798,5,151,2023-12-11,2023-12-26,2023-12-24,762.2,Logística,paga,2026-06-19 11:56:25.165118
1799,5,155,2023-12-04,2023-12-25,2023-12-27,3022.15,Serviços Terceirizados,paga,2026-06-19 11:56:25.165118
1800,5,162,2023-12-11,2024-01-10,2024-01-10,34142.03,Manutenção,paga,2026-06-19 11:56:25.165118
1801,5,163,2024-01-03,2024-01-24,2024-01-23,74680.38,Folha de Pagamento,paga,2026-06-19 11:56:25.167629
1802,5,153,2024-01-03,2024-02-02,2024-02-02,37340.19,Impostos,paga,2026-06-19 11:56:25.167629
1803,5,155,2024-01-02,2024-02-16,2024-02-14,18670.1,Aluguel,paga,2026-06-19 11:56:25.167629
1804,5,164,2024-01-05,2024-01-20,2024-01-19,11668.81,Tecnologia,paga,2026-06-19 11:56:25.167629
1805,5,162,2024-01-08,2024-01-23,2024-01-22,14002.57,Marketing,paga,2026-06-19 11:56:25.167629
1806,5,159,2024-01-08,2024-01-15,2024-01-14,9335.05,Energia,paga,2026-06-19 11:56:25.167629
1807,5,158,2024-01-02,2024-02-01,2024-02-09,4274.53,Compra de Mercadorias,paga,2026-06-19 11:56:25.167629
1808,5,164,2024-01-04,2024-02-03,2024-02-01,6320.97,Logística,paga,2026-06-19 11:56:25.167629
1809,5,160,2024-01-08,2024-01-29,2024-01-29,4343.02,Serviços Terceirizados,paga,2026-06-19 11:56:25.167629
1810,5,154,2024-01-08,2024-02-22,2024-03-19,52740.57,Manutenção,paga,2026-06-19 11:56:25.167629
1811,5,157,2024-02-06,2024-02-27,2024-02-26,64103.76,Folha de Pagamento,paga,2026-06-19 11:56:25.167629
1812,5,164,2024-02-05,2024-03-06,2024-03-06,32051.88,Impostos,paga,2026-06-19 11:56:25.167629
1813,5,160,2024-02-05,2024-02-20,2024-02-22,16025.94,Aluguel,paga,2026-06-19 11:56:25.167629
1814,5,164,2024-02-08,2024-02-23,2024-02-21,10016.21,Tecnologia,paga,2026-06-19 11:56:25.167629
1815,5,158,2024-02-02,2024-03-18,2024-03-17,47501.77,Marketing,paga,2026-06-19 11:56:25.167629
1816,5,150,2024-02-09,2024-02-16,2024-02-15,8012.97,Energia,paga,2026-06-19 11:56:25.167629
1817,5,158,2024-02-08,2024-02-23,2024-02-21,45673.87,Compra de Mercadorias,paga,2026-06-19 11:56:25.167629
1818,5,154,2024-02-01,2024-03-17,2024-03-15,3350.2,Logística,paga,2026-06-19 11:56:25.167629
1819,5,156,2024-02-09,2024-02-24,2024-02-25,7806.98,Serviços Terceirizados,paga,2026-06-19 11:56:25.167629
1820,5,151,2024-02-05,2024-02-26,2024-02-25,1262.98,Manutenção,paga,2026-06-19 11:56:25.167629
1821,5,155,2024-03-08,2024-03-23,2024-03-25,93089.23,Folha de Pagamento,paga,2026-06-19 11:56:25.169133
1822,5,160,2024-03-08,2024-03-29,2024-03-27,46544.61,Impostos,paga,2026-06-19 11:56:25.169133
1823,5,154,2024-03-04,2024-03-19,2024-03-18,23272.31,Aluguel,paga,2026-06-19 11:56:25.169133
1824,5,161,2024-03-04,2024-03-11,2024-03-12,14545.19,Tecnologia,paga,2026-06-19 11:56:25.169133
1825,5,149,2024-03-07,2024-03-28,2024-03-28,17454.23,Marketing,paga,2026-06-19 11:56:25.169133
1826,5,165,2024-03-04,2024-03-19,2024-03-20,11636.15,Energia,paga,2026-06-19 11:56:25.169133
1827,5,157,2024-03-08,2024-03-23,2024-04-24,8306.39,Compra de Mercadorias,paga,2026-06-19 11:56:25.169133
1828,5,152,2024-03-04,2024-04-18,2024-04-16,6266.84,Logística,paga,2026-06-19 11:56:25.169133
1829,5,162,2024-03-05,2024-03-26,2024-03-25,62891.57,Serviços Terceirizados,paga,2026-06-19 11:56:25.169133
1830,5,149,2024-03-11,2024-04-10,2024-04-11,6897.32,Manutenção,paga,2026-06-19 11:56:25.169133
1831,5,164,2024-04-08,2024-04-29,2024-04-30,60703.96,Folha de Pagamento,paga,2026-06-19 11:56:25.170137
1832,5,149,2024-04-08,2024-05-23,2024-05-22,30351.98,Impostos,paga,2026-06-19 11:56:25.170137
1833,5,162,2024-04-03,2024-05-03,2024-06-01,15175.99,Aluguel,paga,2026-06-19 11:56:25.170137
1834,5,157,2024-04-09,2024-04-16,2024-04-15,9484.99,Tecnologia,paga,2026-06-19 11:56:25.170137
1835,5,158,2024-04-04,2024-05-19,2024-05-21,11381.99,Marketing,paga,2026-06-19 11:56:25.170137
1836,5,154,2024-04-02,2024-05-02,2024-05-01,7588.0,Energia,paga,2026-06-19 11:56:25.170137
1837,5,164,2024-04-01,2024-05-01,2024-05-03,1443.61,Compra de Mercadorias,paga,2026-06-19 11:56:25.170137
1838,5,156,2024-04-10,2024-05-25,2024-05-26,32852.97,Logística,paga,2026-06-19 11:56:25.170137
1839,5,164,2024-04-02,2024-05-02,2024-05-04,6585.13,Serviços Terceirizados,paga,2026-06-19 11:56:25.170137
1840,5,164,2024-04-03,2024-04-10,2024-04-11,14131.26,Manutenção,paga,2026-06-19 11:56:25.170137
1841,5,155,2024-05-06,2024-05-27,2024-05-26,46590.85,Folha de Pagamento,paga,2026-06-19 11:56:25.171141
1842,5,163,2024-05-03,2024-05-18,2024-05-17,23295.42,Impostos,paga,2026-06-19 11:56:25.171141
1843,5,153,2024-05-02,2024-05-17,2024-05-18,11647.71,Aluguel,paga,2026-06-19 11:56:25.171141
1844,5,155,2024-05-02,2024-06-16,2024-06-14,7279.82,Tecnologia,paga,2026-06-19 11:56:25.171141
1845,5,160,2024-05-06,2024-06-05,2024-06-04,8735.78,Marketing,paga,2026-06-19 11:56:25.171141
1846,5,157,2024-05-07,2024-06-21,2024-06-22,5823.86,Energia,paga,2026-06-19 11:56:25.171141
1847,5,149,2024-05-02,2024-05-23,2024-07-04,5387.0,Compra de Mercadorias,paga,2026-06-19 11:56:25.171141
1848,5,159,2024-05-07,2024-05-28,2024-06-18,25786.63,Logística,paga,2026-06-19 11:56:25.171141
1849,5,150,2024-05-08,2024-05-15,2024-05-13,3997.58,Serviços Terceirizados,paga,2026-06-19 11:56:25.171141
1850,5,153,2024-05-07,2024-05-28,2024-06-05,7051.74,Manutenção,paga,2026-06-19 11:56:25.171141
1851,5,164,2024-06-03,2024-06-24,2024-06-23,70494.85,Folha de Pagamento,paga,2026-06-19 11:56:25.172239
1852,5,163,2024-06-07,2024-07-22,2024-07-24,35247.43,Impostos,paga,2026-06-19 11:56:25.172239
1853,5,154,2024-06-10,2024-06-25,2024-08-03,17623.71,Aluguel,paga,2026-06-19 11:56:25.172239
1854,5,153,2024-06-07,2024-07-07,2024-07-05,11014.82,Tecnologia,paga,2026-06-19 11:56:25.172239
1855,5,160,2024-06-10,2024-07-01,2024-07-02,13217.78,Marketing,paga,2026-06-19 11:56:25.172239
1856,5,161,2024-06-10,2024-06-17,2024-06-18,8811.86,Energia,paga,2026-06-19 11:56:25.172239
1857,5,156,2024-06-03,2024-06-24,2024-07-21,1410.36,Compra de Mercadorias,paga,2026-06-19 11:56:25.172239
1858,5,160,2024-06-03,2024-06-18,2024-06-18,29813.98,Logística,paga,2026-06-19 11:56:25.172239
1859,5,160,2024-06-10,2024-06-17,2024-06-19,22512.32,Serviços Terceirizados,paga,2026-06-19 11:56:25.172239
1860,5,150,2024-06-03,2024-06-18,2024-07-01,10149.29,Manutenção,paga,2026-06-19 11:56:25.172239
1861,5,157,2024-07-08,2024-07-15,2024-07-14,70167.61,Folha de Pagamento,paga,2026-06-19 11:56:25.173238
1862,5,165,2024-07-01,2024-08-15,2024-08-14,35083.8,Impostos,paga,2026-06-19 11:56:25.173238
1863,5,159,2024-07-08,2024-07-15,2024-07-14,17541.9,Aluguel,paga,2026-06-19 11:56:25.173238
1864,5,165,2024-07-03,2024-07-10,2024-07-08,10963.69,Tecnologia,paga,2026-06-19 11:56:25.173238
1865,5,165,2024-07-05,2024-08-04,2024-08-03,13156.43,Marketing,paga,2026-06-19 11:56:25.173238
1866,5,161,2024-07-08,2024-08-07,2024-08-05,8770.95,Energia,paga,2026-06-19 11:56:25.173238
1867,5,157,2024-07-08,2024-08-07,2024-08-05,3309.0,Compra de Mercadorias,paga,2026-06-19 11:56:25.173238
1868,5,161,2024-07-05,2024-07-20,2024-07-21,48808.89,Logística,paga,2026-06-19 11:56:25.173238
1869,5,155,2024-07-10,2024-08-24,2024-08-22,6328.3,Serviços Terceirizados,paga,2026-06-19 11:56:25.173238
1870,5,161,2024-07-08,2024-07-23,2024-07-24,5143.2,Manutenção,paga,2026-06-19 11:56:25.173238
1871,5,160,2024-08-09,2024-09-23,2024-09-25,57408.5,Folha de Pagamento,paga,2026-06-19 11:56:25.173743
1872,5,161,2024-08-05,2024-09-19,2024-09-19,28704.25,Impostos,paga,2026-06-19 11:56:25.173743
1873,5,165,2024-08-07,2024-09-21,2024-09-19,14352.12,Aluguel,paga,2026-06-19 11:56:25.173743
1874,5,158,2024-08-02,2024-09-16,2024-10-27,8970.08,Tecnologia,paga,2026-06-19 11:56:25.173743
1875,5,160,2024-08-07,2024-08-14,2024-08-14,10764.09,Marketing,paga,2026-06-19 11:56:25.173743
1876,5,150,2024-08-08,2024-08-15,2024-08-15,7176.06,Energia,paga,2026-06-19 11:56:25.173743
1877,5,156,2024-08-07,2024-08-14,2024-08-13,3905.03,Compra de Mercadorias,paga,2026-06-19 11:56:25.173743
1878,5,161,2024-08-01,2024-08-22,2024-08-20,5762.06,Logística,paga,2026-06-19 11:56:25.173743
1879,5,160,2024-08-09,2024-09-23,2024-09-21,26217.56,Serviços Terceirizados,paga,2026-06-19 11:56:25.173743
1880,5,160,2024-08-05,2024-08-26,2024-08-26,16141.8,Manutenção,paga,2026-06-19 11:56:25.173743
1881,5,158,2024-09-10,2024-10-10,2024-10-12,58575.43,Folha de Pagamento,paga,2026-06-19 11:56:25.175246
1882,5,164,2024-09-04,2024-10-19,2024-10-19,29287.71,Impostos,paga,2026-06-19 11:56:25.175246
1883,5,157,2024-09-03,2024-09-10,2024-10-24,14643.86,Aluguel,paga,2026-06-19 11:56:25.175246
1884,5,149,2024-09-09,2024-10-24,2024-10-26,9152.41,Tecnologia,paga,2026-06-19 11:56:25.175246
1885,5,157,2024-09-05,2024-09-20,2024-09-18,10982.89,Marketing,paga,2026-06-19 11:56:25.175246
1886,5,161,2024-09-09,2024-09-30,2024-09-30,7321.93,Energia,paga,2026-06-19 11:56:25.175246
1887,5,149,2024-09-09,2024-09-16,2024-10-17,2188.03,Compra de Mercadorias,paga,2026-06-19 11:56:25.175246
1888,5,159,2024-09-02,2024-09-17,2024-09-15,336.75,Logística,paga,2026-06-19 11:56:25.175246
1889,5,149,2024-09-02,2024-10-02,2024-10-02,36899.84,Serviços Terceirizados,paga,2026-06-19 11:56:25.175246
1890,5,155,2024-09-09,2024-10-09,2024-10-09,13659.36,Manutenção,paga,2026-06-19 11:56:25.175246
1891,5,152,2024-10-03,2024-10-24,2024-10-23,66819.13,Folha de Pagamento,paga,2026-06-19 11:56:25.176250
1892,5,159,2024-10-04,2024-10-11,2024-10-09,33409.56,Impostos,paga,2026-06-19 11:56:25.176250
1893,5,160,2024-10-07,2024-11-06,2024-11-08,16704.78,Aluguel,paga,2026-06-19 11:56:25.176250
1894,5,165,2024-10-01,2024-10-31,2024-10-31,10440.49,Tecnologia,paga,2026-06-19 11:56:25.176250
1895,5,158,2024-10-04,2024-10-19,2024-10-19,12528.59,Marketing,paga,2026-06-19 11:56:25.176250
1896,5,156,2024-10-04,2024-10-11,2024-10-09,8352.39,Energia,paga,2026-06-19 11:56:25.176250
1897,5,160,2024-10-07,2024-10-22,2024-10-22,28986.44,Compra de Mercadorias,paga,2026-06-19 11:56:25.176250
1898,5,156,2024-10-07,2024-10-22,2024-10-20,5864.61,Logística,paga,2026-06-19 11:56:25.176250
1899,5,157,2024-10-03,2024-11-17,2024-12-25,22440.01,Serviços Terceirizados,paga,2026-06-19 11:56:25.176250
1900,5,162,2024-10-10,2024-10-17,2024-10-19,3263.78,Manutenção,paga,2026-06-19 11:56:25.176250
1901,5,159,2024-11-08,2024-11-23,2024-11-25,60940.3,Folha de Pagamento,paga,2026-06-19 11:56:25.177250
1902,5,150,2024-11-11,2024-11-26,2024-11-24,30470.15,Impostos,paga,2026-06-19 11:56:25.177250
1903,5,152,2024-11-04,2024-11-25,2024-11-24,15235.08,Aluguel,paga,2026-06-19 11:56:25.177250
1904,5,163,2024-11-11,2024-11-26,2024-12-26,9521.92,Tecnologia,paga,2026-06-19 11:56:25.177250
1905,5,153,2024-11-11,2024-12-26,2025-01-28,11426.31,Marketing,paga,2026-06-19 11:56:25.177250
1906,5,164,2024-11-04,2024-12-19,2024-12-21,7617.54,Energia,paga,2026-06-19 11:56:25.177250
1907,5,156,2024-11-04,2024-11-25,2024-12-08,16614.29,Compra de Mercadorias,paga,2026-06-19 11:56:25.177250
1908,5,160,2024-11-11,2024-12-11,2024-12-09,7773.99,Logística,paga,2026-06-19 11:56:25.177250
1909,5,164,2024-11-11,2024-11-18,2024-11-18,8678.56,Serviços Terceirizados,paga,2026-06-19 11:56:25.177250
1910,5,160,2024-11-01,2024-12-01,2024-12-01,22160.3,Manutenção,paga,2026-06-19 11:56:25.177250
1911,5,154,2024-12-04,2024-12-25,2024-12-25,76789.76,Folha de Pagamento,paga,2026-06-19 11:56:25.177755
1912,5,155,2024-12-09,2025-01-08,2025-01-06,38394.88,Impostos,paga,2026-06-19 11:56:25.177755
1913,5,160,2024-12-09,2024-12-24,2024-12-24,19197.44,Aluguel,paga,2026-06-19 11:56:25.177755
1914,5,163,2024-12-09,2024-12-16,2024-12-15,11998.4,Tecnologia,paga,2026-06-19 11:56:25.177755
1915,5,152,2024-12-10,2024-12-31,2025-01-02,14398.08,Marketing,paga,2026-06-19 11:56:25.177755
1916,5,164,2024-12-06,2025-01-05,2025-01-06,9598.72,Energia,paga,2026-06-19 11:56:25.177755
1917,5,165,2024-12-02,2025-01-01,2024-12-31,15929.04,Compra de Mercadorias,paga,2026-06-19 11:56:25.177755
1918,5,155,2024-12-04,2025-01-03,2025-01-05,40167.21,Logística,paga,2026-06-19 11:56:25.177755
1919,5,164,2024-12-09,2024-12-30,2024-12-29,6159.85,Serviços Terceirizados,paga,2026-06-19 11:56:25.177755
1920,5,162,2024-12-02,2025-01-01,2024-12-30,7334.62,Manutenção,paga,2026-06-19 11:56:25.177755
1921,5,158,2025-01-03,2025-01-24,2025-01-22,58765.24,Folha de Pagamento,paga,2026-06-19 11:56:25.179258
1922,5,149,2025-01-02,2025-02-16,2025-02-17,29382.62,Impostos,paga,2026-06-19 11:56:25.179258
1923,5,155,2025-01-08,2025-01-23,2025-01-25,14691.31,Aluguel,paga,2026-06-19 11:56:25.179258
1924,5,159,2025-01-02,2025-02-16,2025-02-18,9182.07,Tecnologia,paga,2026-06-19 11:56:25.179258
1925,5,153,2025-01-06,2025-02-20,2025-02-22,11018.48,Marketing,paga,2026-06-19 11:56:25.179258
1926,5,154,2025-01-07,2025-02-06,2025-02-05,7345.65,Energia,paga,2026-06-19 11:56:25.179258
1927,5,155,2025-01-02,2025-01-23,2025-01-23,8264.26,Compra de Mercadorias,paga,2026-06-19 11:56:25.179258
1928,5,162,2025-01-09,2025-01-30,2025-01-31,6324.78,Logística,paga,2026-06-19 11:56:25.179258
1929,5,153,2025-01-06,2025-02-05,2025-02-05,27085.07,Serviços Terceirizados,paga,2026-06-19 11:56:25.179258
1930,5,157,2025-01-02,2025-02-01,2025-02-03,11581.88,Manutenção,paga,2026-06-19 11:56:25.179258
1931,5,152,2025-02-03,2025-03-05,2025-03-03,102808.35,Folha de Pagamento,paga,2026-06-19 11:56:25.180262
1932,5,153,2025-02-05,2025-02-26,2025-02-27,51404.17,Impostos,paga,2026-06-19 11:56:25.180262
1933,5,158,2025-02-05,2025-03-22,2025-03-24,25702.09,Aluguel,paga,2026-06-19 11:56:25.180262
1934,5,153,2025-02-06,2025-02-13,2025-02-15,16063.8,Tecnologia,paga,2026-06-19 11:56:25.180262
1935,5,165,2025-02-06,2025-03-08,2025-03-07,19276.56,Marketing,paga,2026-06-19 11:56:25.180262
1936,5,153,2025-02-10,2025-02-17,2025-02-18,12851.04,Energia,paga,2026-06-19 11:56:25.180262
1937,5,162,2025-02-03,2025-02-10,2025-02-12,46621.56,Compra de Mercadorias,paga,2026-06-19 11:56:25.180262
